Country Name,Country Code,Series Name,Series Code,year,value,unit
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2024,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2018,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2024,NA,hours per week
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2018,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2019,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2020,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2021,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2022,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2023,NA,%
Malaysia,MYS,Completeness of birth registration (%),SP.REG.BRTH.ZS,2024,NA,%
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2018,0.0177159930363127,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2019,0.016618676675233,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2020,0.0143527755858021,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2021,0.0252334817053191,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2022,NA,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2023,NA,% of GDP
Malaysia,MYS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2024,NA,% of GDP
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2018,4.946,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2019,4.98,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2020,5.034,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2021,6.201,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2022,5.547,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2023,5.158,"per 1,000 people"
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2024,NA,"per 1,000 people"
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2018,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2019,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2020,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2021,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2022,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2023,NA,1-5 scale; 5=best
Malaysia,MYS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2024,NA,1-5 scale; 5=best
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2018,3.95845220440187,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2019,3.94259962877925,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2020,3.89904416392078,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2021,3.86659460259647,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2022,3.84491421487325,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2023,3.82973427394423,modeled ILO estimate
Malaysia,MYS,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2024,NA,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2018,2.53301055466956,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2019,2.50641433992099,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2020,2.51766655295092,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2021,2.51860602753381,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2022,2.50686602724194,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2023,2.48405891325548,modeled ILO estimate
Malaysia,MYS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2024,NA,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2018,3.43001505446357,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2019,3.41088024081115,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2020,3.38877814714225,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2021,3.36919659621826,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2022,3.3486143135182602,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2023,3.32999277931908,modeled ILO estimate
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2024,NA,modeled ILO estimate
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2018,99.1,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2019,99.3,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2020,99.5,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2021,99.6,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2022,99.7,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2023,NA,% of rural population
Maldives,MDV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2024,NA,% of rural population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2018,99.3,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2019,99.5,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2020,99.6,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2021,99.7,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,99.7,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2023,NA,% of population
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2024,NA,% of population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2018,99.9,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2019,99.9,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2020,99.9,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2021,99.9,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2022,99.9,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2023,NA,% of urban population
Maldives,MDV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2024,NA,% of urban population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,100,% of population
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2024,NA,% of population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2021,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2022,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2023,100,% of rural population
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2024,NA,% of rural population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2018,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2019,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2020,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2021,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2022,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2023,100,% of urban population
Maldives,MDV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2024,NA,% of urban population
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2018,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2019,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2020,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2021,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2022,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2023,NA,% of population ages 15+
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2024,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2018,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2019,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2020,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2021,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2022,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2023,NA,% of population ages 15+
Maldives,MDV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2024,NA,% of population ages 15+
